job_title,job_detail_url,job_listed,company_name,company_link,company_location
Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupe-tf1-3973109945?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=l58dAol5ot%2FKyvvF9SwNvA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,1 day ago,Groupe TF1,https://fr.linkedin.com/company/groupetf1?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Paris Metropolitan Region
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-universit%C3%A9-de-reims-champagne-ardenne-3973663301?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=JQy80S5ptfwe9am%2BSR3aZg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,8 hours ago,Université de Reims Champagne-Ardenne,https://fr.linkedin.com/company/universite-de-reims-champagne-ardenne?trk=public_jobs_jserp-result_job-search-card-subtitle,"Reims, Grand Est, France"
Junior Financial Business Analyst,https://fr.linkedin.com/jobs/view/junior-financial-business-analyst-at-accor-3967329058?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=xLcZ5f9qUqyWbg4tKLMYbA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Issy-les-Moulineaux, Île-de-France, France"
Media Data intern,https://fr.linkedin.com/jobs/view/media-data-intern-at-loewe-3963165944?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=N9gpxE0tWYRAv3dPY3uS5Q%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist Assistant,https://fr.linkedin.com/jobs/view/data-scientist-assistant-at-teads-3953500094?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=hDOe0EEmK%2Fp7F2RNI%2FDO3A%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
Alternance - Data Scientist / Data Analyst (H/F),https://fr.linkedin.com/jobs/view/alternance-data-scientist-data-analyst-h-f-at-s%C3%A9zane-3951066170?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=hAWQBXASm0qjzsiJ%2Fhk1Jw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Sézane,https://fr.linkedin.com/company/sezane?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-doubleverify-3973200238?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=GzwnbkP%2FgUAaDhU4tVqvzA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,1 day ago,DoubleVerify,https://www.linkedin.com/company/doubleverify-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-getaround-3951794044?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=LBMpA%2FipUqPBuxsJbUrnYA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Getaround,https://www.linkedin.com/company/getaround?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist Intern,https://fr.linkedin.com/jobs/view/data-scientist-intern-at-teads-3953396307?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=vSZtMZ8TIj%2FkCXddyGiWZA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
HR Data Analyst,https://fr.linkedin.com/jobs/view/hr-data-analyst-at-teads-3950374878?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=DRHFRmA%2FqTAcE4UhztabFA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,4 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
HR DATA ANALYST H/F - CDI,https://fr.linkedin.com/jobs/view/hr-data-analyst-h-f-cdi-at-accorinvest-3973673856?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=jAEJk0MgJpdGWuVVPWbpbg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,7 hours ago,AccorInvest,https://lu.linkedin.com/company/accor-invest?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Tiktok production & Social Assistant,https://fr.linkedin.com/jobs/view/tiktok-production-social-assistant-at-loewe-3971695416?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=dF9Ncvg%2FVt3XvsVTWQxLGQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,2 days ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Business & Data Analyst - stage,https://fr.linkedin.com/jobs/view/business-data-analyst-stage-at-foxintelligence-3974258553?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=ymwS8Q%2BreFCahV6Cd8CfLw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,13 hours ago,Foxintelligence,https://fr.linkedin.com/company/foxintelligence?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-pluxee-3973628894?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=WCDeCaaLeRkXbkiFPMGa8w%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,9 hours ago,Pluxee,https://fr.linkedin.com/company/pluxeegroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
DATA ANALYST POWER BI H/F,https://fr.linkedin.com/jobs/view/data-analyst-power-bi-h-f-at-meteojob-by-cleverconnect-3972746138?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=HBOzq5%2FtaiGusUBU44oWaw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,1 day ago,METEOJOB by CleverConnect,https://fr.linkedin.com/company/meteojob-by-cleverconnect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Marseille, Provence-Alpes-Côte d'Azur, France"
Data analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-lcl-3924254271?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=oAIbmMI6V6NsGxcyLlzBkg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,2 days ago,LCL,https://fr.linkedin.com/company/lcl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Villejuif, Île-de-France, France"
Data Scientist H/F,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-kariera-fr-3966935596?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=rnIhtDW3sgOsyrXKa1OI9A%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,Kariera.fr,https://fr.linkedin.com/company/kariera-fr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bordeaux, Nouvelle-Aquitaine, France"
GRADUATE PROGRAM - REGENERATIVE AGRICULTURE & DATA MANAGEMENT,https://fr.linkedin.com/jobs/view/graduate-program-regenerative-agriculture-data-management-at-groupe-vivescia-3951799270?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=aHlZVguN2WYdWqMBymxxfQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Groupe VIVESCIA,https://fr.linkedin.com/company/vivescia?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Reims Area
Data Scientist (H/F) – Digital Factory,https://fr.linkedin.com/jobs/view/data-scientist-h-f-%E2%80%93-digital-factory-at-tnp-consultants-3591227915?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=JzQ7aoq2eJ2onhWszXLxqA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,1 year ago,TNP Consultants,https://fr.linkedin.com/company/tnp-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Assistant d’Etudes Marketing H/F,https://fr.linkedin.com/jobs/view/assistant-d%E2%80%99etudes-marketing-h-f%09-at-fff-f%C3%A9d%C3%A9ration-fran%C3%A7aise-de-football-3965565201?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=VXu7R5B0g6ujCwknULU61A%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago,FFF - Fédération Française de Football,https://fr.linkedin.com/company/federation-francaise-de-football?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
R&D Data Analyst,https://fr.linkedin.com/jobs/view/r-d-data-analyst-at-exotec-3930483440?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=5Y09rfZVTAt5pUvcD6BD0w%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,1 month ago,Exotec,https://fr.linkedin.com/company/exotec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lille, Hauts-de-France, France"
R&D Data Analyst,https://fr.linkedin.com/jobs/view/r-d-data-analyst-at-exotec-3930485349?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=%2FHV43BMrt4hqHmdsI2KgbQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,1 month ago,Exotec,https://fr.linkedin.com/company/exotec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lyon, Auvergne-Rhône-Alpes, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-talent-disruptors-3860725693?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=3FGdcv6Gn%2FCGj8fvRCEoWQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,3 months ago,Talent Disruptors,https://www.linkedin.com/company/talentdisruptors?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Apprentissage Data Analyste – Air France Industries H/F H/F,https://fr.linkedin.com/jobs/view/apprentissage-data-analyste-%E2%80%93-air-france-industries-h-f-h-f-at-air-france-3956372644?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=brDmarQzVFF1Hmyt%2FQeOlQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago,Air France,https://fr.linkedin.com/company/air-france?trk=public_jobs_jserp-result_job-search-card-subtitle,"Occitanie, France"
Data scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-cr%C3%A9dit-agricole-personal-finance-mobility-3958954700?refId=33bwS4Q44SBe9Bx%2Bn8pLXg%3D%3D&trackingId=ieDU16T8jSOoiqNQDydqEw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago,Crédit Agricole Personal Finance & Mobility,https://fr.linkedin.com/company/credit-agricole-personal-finance-mobility?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Paris Metropolitan Region
Retail Performance Analyst Intern,https://fr.linkedin.com/jobs/view/retail-performance-analyst-intern-at-christian-louboutin-3973163597?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=6q%2Fp69rhp8oSTSdWJ09Q6g%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,1 day ago,Christian Louboutin,https://fr.linkedin.com/company/christian-louboutin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
ESG & Impact Analyst Internship,https://fr.linkedin.com/jobs/view/esg-impact-analyst-internship-at-archimed-3974263250?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=b7RrwTlvYTwFA00qlHilww%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago,ARCHIMED,https://fr.linkedin.com/company/archimed-impactinghealthcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lyon, Auvergne-Rhône-Alpes, France"
Data analyst & Performance manager,https://fr.linkedin.com/jobs/view/data-analyst-performance-manager-at-edgar-suites-3968650073?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=h2m5m1tKK1J3tHOcBWm%2Fxg%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,6 days ago,EDGAR SUITES,https://fr.linkedin.com/company/edgarsuites?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Alternance - Data Scientist junior,https://fr.linkedin.com/jobs/view/alternance-data-scientist-junior-at-la-plateforme-3945431108?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=pPWUDNpcjdn70l54RCK%2FgA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,1 month ago,La Plateforme_,https://fr.linkedin.com/company/laplateformeio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Marseille, Provence-Alpes-Côte d'Azur, France"
Data Scientist/Data Analyst – Financial Risk Management (H/F),https://fr.linkedin.com/jobs/view/data-scientist-data-analyst-%E2%80%93-financial-risk-management-h-f-at-arcelormittal-treasury-3958015368?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=RWS9chqYb%2Fh6yAM%2FxBXWpg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,Arcelormittal Treasury,https://fr.linkedin.com/company/arcelormittal-treasury-snc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Battery Scientist (m/f/x),https://fr.linkedin.com/jobs/view/battery-scientist-m-f-x-at-skeleton-technologies-3972975095?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=N66u9WqQ37ssksst9fV7OQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago,Skeleton Technologies,https://ee.linkedin.com/company/skeleton-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Toulouse, Occitanie, France"
Data Scientist - F/H,https://fr.linkedin.com/jobs/view/data-scientist-f-h-at-blurizon-3947467095?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=HcYbsiM4MuY%2FK74wAQfv3A%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,1 month ago,blurizon,https://fr.linkedin.com/company/blurizonsas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sophia Antipolis, Provence-Alpes-Côte d'Azur, France"
Business Controller Intern,https://fr.linkedin.com/jobs/view/business-controller-intern-at-danone-3964884120?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=MpzJw%2BiqawzYdy6BYoNV8g%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,Danone,https://fr.linkedin.com/company/danone?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
DATA ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-station-f-3962199962?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=8ybMCc9t8cnF7%2BPdcSmgoA%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,STATION F,https://fr.linkedin.com/company/stationf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-coders-connect-3960017976?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=gSdT9hiNDs8fNCQMN%2BH5aQ%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,Coders Connect,https://uk.linkedin.com/company/coders-connect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Global Market Data Analyst,https://fr.linkedin.com/jobs/view/global-market-data-analyst-at-urgo-medical-3970409638?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=zNfwsrTDtKybOnf4ehNcRQ%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,1 day ago,Urgo Medical,https://fr.linkedin.com/company/urgomedical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
R&D Data Scientist - CDI,https://fr.linkedin.com/jobs/view/r-d-data-scientist-cdi-at-descartes-underwriting-3968505135?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=bPXyqjGorPq627FjmlLItA%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,Descartes Underwriting,https://fr.linkedin.com/company/descartesunderwriting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Apprenti(e) Data Scientist,https://fr.linkedin.com/jobs/view/apprenti-e-data-scientist-at-locala-3954272181?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=fMRLPkqQHbSFQUNtLJkBtw%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago,Locala,https://fr.linkedin.com/company/ask-locala?trk=public_jobs_jserp-result_job-search-card-subtitle,"Marseille, Provence-Alpes-Côte d'Azur, France"
Consultant(e) Data Scientist,https://fr.linkedin.com/jobs/view/consultant-e-data-scientist-at-digirocks-%F0%9F%8E%B8-3935604844?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=wKg8oiKV3ibI%2FVteJ%2B10%2Fg%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,1 month ago,DigiRocks 🎸,https://fr.linkedin.com/company/digirocks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
HR Data Analyst,https://fr.linkedin.com/jobs/view/hr-data-analyst-at-teads-3952235282?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=xTYCEr1qrbKhwgN87SVMlA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,3 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupe-morgan-services-3974933858?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=PEBzzTwsQi39lW5S6U64YA%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,2 hours ago,GROUPE MORGAN SERVICES,https://fr.linkedin.com/company/groupe-morgan-services-chateau-thierry?trk=public_jobs_jserp-result_job-search-card-subtitle,"Treize-Vents, Pays de la Loire, France"
Business Data Analyst,https://fr.linkedin.com/jobs/view/business-data-analyst-at-accor-3849451754?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=VGFHRrivCJ7zGqMj5LqGbg%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,4 months ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Issy-les-Moulineaux, Île-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-capgemini-3964518547?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=lfpy6zoDQjofEsmTZkpZRA%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,1 week ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Issy-les-Moulineaux, Île-de-France, France"
Data Scientist - CDI,https://fr.linkedin.com/jobs/view/data-scientist-cdi-at-descartes-underwriting-3942394281?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=iMMkZccgtf67os0NfIXtRA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,1 month ago,Descartes Underwriting,https://fr.linkedin.com/company/descartesunderwriting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Head of Data Strategy & Growth,https://fr.linkedin.com/jobs/view/head-of-data-strategy-growth-at-parfums-christian-dior-3921669811?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=P0xzkSVgY5RE1r8wZWlp1w%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,Parfums Christian Dior,https://fr.linkedin.com/company/parfums-christian-dior?trk=public_jobs_jserp-result_job-search-card-subtitle,"Neuilly-sur-Seine, Île-de-France, France"
Stage - Data Scientist - ML (H/F),https://fr.linkedin.com/jobs/view/stage-data-scientist-ml-h-f-at-withings-3792895323?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=l3hANCxfDmZs3xGLSIKUjw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,6 months ago,Withings,https://fr.linkedin.com/company/withings?trk=public_jobs_jserp-result_job-search-card-subtitle,"Issy-les-Moulineaux, Île-de-France, France"
Data Scientist - Paris,https://fr.linkedin.com/jobs/view/data-scientist-paris-at-artefact-3963086813?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=8x8kJVLdytA2MY4iwniEBA%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,Artefact,https://fr.linkedin.com/company/artefact-global?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-fortil-3959833391?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=bWbLaT%2BbGHIgYEZuFq4jjA%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,fortil,https://fr.linkedin.com/company/fortil?trk=public_jobs_jserp-result_job-search-card-subtitle,"Villeneuve-d’Ascq, Hauts-de-France, France"
Alternant Data Analyst HF,https://fr.linkedin.com/jobs/view/alternant-data-analyst-hf-at-acoem-3967490939?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=VX1N6HQ8Te7a2GEUIcq8FA%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,2 weeks ago,Acoem,https://fr.linkedin.com/company/acoemgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Limonest, Auvergne-Rhône-Alpes, France"
Python Data Scientist/Analyst - LLM Project,https://fr.linkedin.com/jobs/view/python-data-scientist-analyst-llm-project-at-yo-hr-consultancy-3946100767?refId=7cPHY2LMYSh8lVT6dKAz3Q%3D%3D&trackingId=2HMBJmaWaCWS1f9AuvoWUw%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,1 month ago,YO HR Consultancy,https://in.linkedin.com/company/yo-hr-consultancy-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,France
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-datatorii-3970145691?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=pdsdn1thflGdkTTfgV%2BF9Q%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,3 days ago,Datatorii,https://fr.linkedin.com/company/datatorii?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Paris Metropolitan Region
Data Analyst Python (H/F),https://fr.linkedin.com/jobs/view/data-analyst-python-h-f-at-technology-strategy-3965385652?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=fChn5LfbCamTckQpMEU%2FPw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,1 week ago,Technology & Strategy,https://fr.linkedin.com/company/technology-&-strategy-t&s-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist en Alternance H/F,https://fr.linkedin.com/jobs/view/data-scientist-en-alternance-h-f-at-groupe-t%C3%A9l%C3%A9gramme-3971955950?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=ZeI0KO8C55XTqrW8YhGKLg%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,1 day ago,Groupe Télégramme,https://www.linkedin.com/company/groupe-telegramme?trk=public_jobs_jserp-result_job-search-card-subtitle,"Morlaix, Brittany, France"
Consultant Data & IA,https://fr.linkedin.com/jobs/view/consultant-data-ia-at-la-javaness-3805568486?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=uD7RJk0fbIh9s60jfFIplg%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,6 months ago,La Javaness,https://fr.linkedin.com/company/la-javaness?trk=public_jobs_jserp-result_job-search-card-subtitle,"10th arrondissement of Marseille, France"
Senior Data Product Analyst,https://fr.linkedin.com/jobs/view/senior-data-product-analyst-at-vestiaire-collective-3951034795?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=nDNjMlvzEEXgzlVRwL6wtA%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card,3 weeks ago,Vestiaire Collective,https://fr.linkedin.com/company/vestiaireco?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
R&D Data Scientist - CDI,https://fr.linkedin.com/jobs/view/r-d-data-scientist-cdi-at-descartes-underwriting-3968644886?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=6e1c6wm0ife0DiYSBon6bA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card,6 days ago,Descartes Underwriting,https://fr.linkedin.com/company/descartesunderwriting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist IA H/F,https://fr.linkedin.com/jobs/view/data-scientist-ia-h-f-at-cr%C3%A9dit-agricole-assurances-3973295333?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=7SiXy88e%2Bho7Yf%2FqMONn7Q%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,3 weeks ago,Crédit Agricole Assurances,https://fr.linkedin.com/company/credit-agricole-assurances?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Consultant Data Science,https://fr.linkedin.com/jobs/view/consultant-data-science-at-digirocks-%F0%9F%8E%B8-3944947246?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=hgciZH7HWH8RQ0N2B3JyVg%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,1 month ago,DigiRocks 🎸,https://fr.linkedin.com/company/digirocks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lyon, Auvergne-Rhône-Alpes, France"
Internship  - Data Analyst,https://fr.linkedin.com/jobs/view/internship-data-analyst-at-skill-farm-3969395976?refId=pyAgCml5fDeMaCdumYrOwA%3D%3D&trackingId=iCQmxqhJ9VFSSh1ALe%2FoOQ%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,3 days ago,Skill Farm,https://uk.linkedin.com/company/skillsfarm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
